Result of k-means clustering...
Object [5830] = 1;
Object [5831] = 8;
Object [5832] = 18;
Object [5833] = 10;
Object [5834] = 16;
Object [5835] = 21;
Object [5836] = 4;
Object [5837] = 3;
Object [5838] = 11;
Object [5839] = 12;
Object [5840] = 24;
Object [5841] = 5;
Object [5842] = 12;
Object [5843] = 22;
Object [5844] = 15;
Object [5845] = 11;
Object [5846] = 3;
Object [5847] = 13;
Object [5848] = 24;
Object [5849] = 7;
Object [5850] = 18;
Object [5851] = 2;
Object [5852] = 1;
Object [5853] = 25;
Object [5854] = 1;
Object [5855] = 12;
Object [5856] = 25;
Object [5857] = 14;
Object [5858] = 11;
Object [5859] = 0;
Object [5860] = 19;
Object [5861] = 21;
Object [5862] = 4;
Object [5863] = 14;
Object [5864] = 12;
Object [5865] = 23;
Object [5866] = 19;
Object [5867] = 22;
Object [5868] = 22;
Object [5869] = 23;
Object [5870] = 10;
Object [5871] = 4;
Object [5872] = 5;
Object [5873] = 25;
Object [5874] = 9;
Object [5875] = 18;
Object [5876] = 0;
Object [5877] = 25;
Object [5878] = 11;
Object [5879] = 2;
Object [5880] = 4;
Object [5881] = 24;
Object [5882] = 23;
Object [5883] = 17;
Object [5884] = 9;
Object [5885] = 18;
Object [5886] = 14;
Object [5887] = 19;
Object [5888] = 20;
Object [5889] = 5;
Object [5890] = 4;
Object [5891] = 20;
Object [5892] = 4;
Object [5893] = 18;
Object [5894] = 12;
Object [5895] = 0;
Object [5896] = 4;
Object [5897] = 5;
Object [5898] = 23;
Object [5899] = 9;
Object [5900] = 15;
Object [5901] = 2;
Object [5902] = 9;
Object [5903] = 22;
Object [5904] = 6;
Object [5905] = 14;
Object [5906] = 12;
Object [5907] = 1;
Object [5908] = 24;
Object [5909] = 5;
Object [5910] = 2;
Object [5911] = 0;
Object [5912] = 4;
Object [5913] = 4;
Object [5914] = 4;
Object [5915] = 14;
Object [5916] = 23;
Object [5917] = 23;
Object [5918] = 20;
Object [5919] = 0;
Object [5920] = 7;
Object [5921] = 11;
Object [5922] = 20;
Object [5923] = 2;
Object [5924] = 1;
Object [5925] = 14;
Object [5926] = 15;
Object [5927] = 17;
Object [5928] = 19;
Object [5929] = 23;
Object [5930] = 23;
Object [5931] = 17;
Object [5932] = 20;
Object [5933] = 8;
Object [5934] = 16;
Object [5935] = 18;
Object [5936] = 6;
Object [5937] = 21;
Object [5938] = 24;
Object [5939] = 2;
Object [5940] = 12;
Object [5941] = 2;
Object [5942] = 25;
Object [5943] = 20;
Object [5944] = 18;
Object [5945] = 8;
Object [5946] = 14;
Object [5947] = 17;
Object [5948] = 12;
Object [5949] = 1;
Object [5950] = 0;
Object [5951] = 19;
Object [5952] = 18;
Object [5953] = 12;
Object [5954] = 14;
Object [5955] = 4;
Object [5956] = 16;
Object [5957] = 15;
Object [5958] = 2;
Object [5959] = 14;
Object [5960] = 4;
Object [5961] = 15;
Object [5962] = 23;
Object [5963] = 23;
Object [5964] = 2;
Object [5965] = 19;
Object [5966] = 4;
Object [5967] = 14;
Object [5968] = 20;
Object [5969] = 0;
Object [5970] = 9;
Object [5971] = 23;
Object [5972] = 9;
Object [5973] = 8;
Object [5974] = 17;
Object [5975] = 9;
Object [5976] = 21;
Object [5977] = 5;
Object [5978] = 6;
Object [5979] = 23;
Object [5980] = 14;
Object [5981] = 16;
Object [5982] = 19;
Object [5983] = 23;
Object [5984] = 13;
Object [5985] = 9;
Object [5986] = 8;
Object [5987] = 4;
Object [5988] = 20;
Object [5989] = 1;
Object [5990] = 20;
Object [5991] = 12;
Object [5992] = 16;
Object [5993] = 18;
Object [5994] = 19;
Object [5995] = 18;
Object [5996] = 17;
Object [5997] = 2;
Object [5998] = 6;
Object [5999] = 8;
Object [6000] = 10;
Object [6001] = 3;
Object [6002] = 10;
Object [6003] = 16;
Object [6004] = 16;
Object [6005] = 5;
Object [6006] = 1;
Object [6007] = 23;
Object [6008] = 6;
Object [6009] = 0;
Object [6010] = 4;
Object [6011] = 10;
Object [6012] = 12;
Object [6013] = 14;
Object [6014] = 12;
Object [6015] = 0;
Object [6016] = 12;
Object [6017] = 17;
Object [6018] = 16;
Object [6019] = 16;
Object [6020] = 10;
Object [6021] = 2;
Object [6022] = 15;
Object [6023] = 14;
Object [6024] = 7;
Object [6025] = 15;
Object [6026] = 23;
Object [6027] = 5;
Object [6028] = 9;
Object [6029] = 9;
Object [6030] = 18;
Object [6031] = 5;
Object [6032] = 4;
Object [6033] = 11;
Object [6034] = 18;
Object [6035] = 17;
Object [6036] = 18;
Object [6037] = 2;
Object [6038] = 5;
Object [6039] = 4;
Object [6040] = 3;
Object [6041] = 11;
Object [6042] = 9;
Object [6043] = 2;
Object [6044] = 1;
Object [6045] = 1;
Object [6046] = 22;
Object [6047] = 6;
Object [6048] = 5;
Object [6049] = 5;
Object [6050] = 20;
Object [6051] = 1;
Object [6052] = 19;
Object [6053] = 7;
Object [6054] = 9;
Object [6055] = 14;
Object [6056] = 18;
Object [6057] = 4;
Object [6058] = 24;
Object [6059] = 13;
Object [6060] = 11;
Object [6061] = 5;
Object [6062] = 18;
Object [6063] = 17;
Object [6064] = 16;
Object [6065] = 17;
Object [6066] = 20;
Object [6067] = 2;
Object [6068] = 11;
Object [6069] = 23;
Object [6070] = 2;
Object [6071] = 22;
Object [6072] = 6;
Object [6073] = 5;
Object [6074] = 9;
Object [6075] = 9;
Object [6076] = 19;
Object [6077] = 5;
Object [6078] = 13;
Object [6079] = 15;
Object [6080] = 14;
Object [6081] = 22;
Object [6082] = 24;
Object [6083] = 7;
Object [6084] = 15;
Object [6085] = 19;
Object [6086] = 18;
Object [6087] = 20;
Object [6088] = 23;
Object [6089] = 14;
Object [6090] = 18;
Object [6091] = 19;
Object [6092] = 18;
Object [6093] = 7;
Object [6094] = 24;
Object [6095] = 0;
Object [6096] = 8;
Object [6097] = 17;
Object [6098] = 16;
Object [6099] = 2;
Object [6100] = 14;
Object [6101] = 9;
Object [6102] = 20;
Object [6103] = 7;
Object [6104] = 18;
Object [6105] = 5;
Object [6106] = 14;
Object [6107] = 2;
Object [6108] = 23;
Object [6109] = 5;
Object [6110] = 21;
Object [6111] = 6;
Object [6112] = 13;
Object [6113] = 14;
Object [6114] = 7;
Object [6115] = 18;
Object [6116] = 23;
Object [6117] = 15;
Object [6118] = 5;
Object [6119] = 15;
Object [6120] = 4;
Object [6121] = 23;
Object [6122] = 3;
Object [6123] = 19;
Object [6124] = 14;
Object [6125] = 15;
Object [6126] = 12;
Object [6127] = 25;
Object [6128] = 13;
Object [6129] = 25;
Object [6130] = 7;
Object [6131] = 21;
Object [6132] = 12;
Object [6133] = 24;
Object [6134] = 1;
Object [6135] = 24;
Object [6136] = 24;
Object [6137] = 25;
Object [6138] = 9;
Object [6139] = 5;
Object [6140] = 20;
Object [6141] = 2;
Object [6142] = 15;
Object [6143] = 5;
Object [6144] = 14;
Object [6145] = 2;
Object [6146] = 14;
Object [6147] = 23;
Object [6148] = 14;
Object [6149] = 7;
Object [6150] = 6;
Object [6151] = 22;
Object [6152] = 10;
Object [6153] = 9;
Object [6154] = 6;
Object [6155] = 9;
Object [6156] = 14;
Object [6157] = 5;
Object [6158] = 22;
Object [6159] = 10;
Object [6160] = 2;
Object [6161] = 18;
Object [6162] = 5;
Object [6163] = 3;
Object [6164] = 3;
Object [6165] = 9;
Object [6166] = 11;
Object [6167] = 25;
Object [6168] = 20;
Object [6169] = 25;
Object [6170] = 20;
Object [6171] = 12;
Object [6172] = 6;
Object [6173] = 12;
Object [6174] = 1;
Object [6175] = 5;
Object [6176] = 25;
Object [6177] = 6;
Object [6178] = 5;
Object [6179] = 1;
Object [6180] = 5;
Object [6181] = 3;
Object [6182] = 11;
Object [6183] = 6;
Object [6184] = 18;
Object [6185] = 18;
Object [6186] = 11;
Object [6187] = 1;
Object [6188] = 5;
Object [6189] = 12;
Object [6190] = 1;
Object [6191] = 20;
Object [6192] = 9;
Object [6193] = 2;
Object [6194] = 16;
Object [6195] = 9;
Object [6196] = 7;
Object [6197] = 10;
Object [6198] = 23;
Object [6199] = 15;
Object [6200] = 2;
Object [6201] = 23;
Object [6202] = 15;
Object [6203] = 9;
Object [6204] = 22;
Object [6205] = 14;
Object [6206] = 10;
Object [6207] = 23;
Object [6208] = 5;
Object [6209] = 5;
Object [6210] = 10;
Object [6211] = 20;
Object [6212] = 18;
Object [6213] = 1;
Object [6214] = 1;
Object [6215] = 13;
Object [6216] = 19;
Object [6217] = 7;
Object [6218] = 0;
Object [6219] = 8;
Object [6220] = 5;
Object [6221] = 4;
Object [6222] = 7;
Object [6223] = 14;
Object [6224] = 5;
Object [6225] = 12;
Object [6226] = 20;
Object [6227] = 12;
Object [6228] = 11;
Object [6229] = 1;
Object [6230] = 8;
Object [6231] = 10;
Object [6232] = 5;
Object [6233] = 9;
Object [6234] = 5;
Object [6235] = 18;
Object [6236] = 14;
Object [6237] = 8;
Object [6238] = 2;
Object [6239] = 5;
Object [6240] = 14;
Object [6241] = 12;
Object [6242] = 20;
Object [6243] = 1;
Object [6244] = 1;
Object [6245] = 20;
Object [6246] = 18;
Object [6247] = 5;
Object [6248] = 10;
Object [6249] = 1;
Object [6250] = 19;
Object [6251] = 4;
Object [6252] = 25;
Object [6253] = 18;
Object [6254] = 4;
Object [6255] = 23;
Object [6256] = 11;
Object [6257] = 1;
Object [6258] = 1;
Object [6259] = 5;
Object [6260] = 19;
Object [6261] = 17;
Object [6262] = 18;
Object [6263] = 15;
Object [6264] = 21;
Object [6265] = 22;
Object [6266] = 3;
Object [6267] = 16;
Object [6268] = 23;
Object [6269] = 5;
Object [6270] = 7;
Object [6271] = 14;
Object [6272] = 23;
Object [6273] = 15;
Object [6274] = 8;
Object [6275] = 18;
Object [6276] = 15;
Object [6277] = 7;
Object [6278] = 7;
Object [6279] = 19;
Object [6280] = 8;
Object [6281] = 14;
Object [6282] = 14;
Object [6283] = 21;
Object [6284] = 7;
Object [6285] = 0;
Object [6286] = 14;
Object [6287] = 17;
Object [6288] = 24;
Object [6289] = 19;
Object [6290] = 6;
Object [6291] = 12;
Object [6292] = 6;
Object [6293] = 24;
Object [6294] = 15;
Object [6295] = 16;
Object [6296] = 14;
Object [6297] = 5;
Object [6298] = 23;
Object [6299] = 24;
Object [6300] = 17;
Object [6301] = 20;
Object [6302] = 1;
Object [6303] = 1;
Object [6304] = 11;
Object [6305] = 5;
Object [6306] = 25;
Object [6307] = 9;
Object [6308] = 25;
Object [6309] = 5;
Object [6310] = 5;
Object [6311] = 10;
Object [6312] = 16;
Object [6313] = 20;
Object [6314] = 2;
Object [6315] = 11;
Object [6316] = 3;
Object [6317] = 12;
Object [6318] = 23;
Object [6319] = 0;
Object [6320] = 23;
Object [6321] = 7;
Object [6322] = 16;
Object [6323] = 6;
Object [6324] = 11;
Object [6325] = 23;
Object [6326] = 13;
Object [6327] = 11;
Object [6328] = 24;
Object [6329] = 12;
Object [6330] = 23;
Object [6331] = 23;
Object [6332] = 0;
Object [6333] = 19;
Object [6334] = 4;
Object [6335] = 15;
Object [6336] = 15;
Object [6337] = 23;
Object [6338] = 1;
Object [6339] = 5;
Object [6340] = 0;
Object [6341] = 9;
Object [6342] = 13;
Object [6343] = 14;
Object [6344] = 16;
Object [6345] = 14;
Object [6346] = 9;
Object [6347] = 1;
Object [6348] = 5;
Object [6349] = 16;
Object [6350] = 19;
Object [6351] = 11;
Object [6352] = 10;
Object [6353] = 12;
Object [6354] = 17;
Object [6355] = 9;
Object [6356] = 19;
Object [6357] = 4;
Object [6358] = 22;
Object [6359] = 13;
Object [6360] = 15;
Object [6361] = 5;
Object [6362] = 11;
Object [6363] = 23;
Object [6364] = 18;
Object [6365] = 9;
Object [6366] = 15;
Object [6367] = 23;
Object [6368] = 15;
Object [6369] = 12;
Object [6370] = 0;
Object [6371] = 23;
Object [6372] = 11;
Object [6373] = 13;
Object [6374] = 15;
Object [6375] = 4;
Object [6376] = 18;
Object [6377] = 15;
Object [6378] = 25;
Object [6379] = 9;
Object [6380] = 3;
Object [6381] = 18;
Object [6382] = 23;
Object [6383] = 23;
Object [6384] = 23;
Object [6385] = 13;
Object [6386] = 2;
Object [6387] = 11;
Object [6388] = 24;
Object [6389] = 23;
Object [6390] = 11;
Object [6391] = 7;
Object [6392] = 9;
Object [6393] = 2;
Object [6394] = 22;
Object [6395] = 1;
Object [6396] = 1;
Object [6397] = 9;
Object [6398] = 0;
Object [6399] = 9;
Object [6400] = 20;
Object [6401] = 18;
Object [6402] = 21;
Object [6403] = 7;
Object [6404] = 24;
Object [6405] = 18;
Object [6406] = 16;
Object [6407] = 8;
Object [6408] = 25;
Object [6409] = 6;
Object [6410] = 5;
Object [6411] = 18;
Object [6412] = 25;
Object [6413] = 9;
Object [6414] = 13;
Object [6415] = 23;
Object [6416] = 12;
Object [6417] = 16;
Object [6418] = 5;
Object [6419] = 23;
Object [6420] = 2;
Object [6421] = 1;
Object [6422] = 19;
Object [6423] = 16;
Object [6424] = 6;
Object [6425] = 20;
Object [6426] = 2;
Object [6427] = 1;
Object [6428] = 4;
Object [6429] = 5;
Object [6430] = 8;
Object [6431] = 16;
Object [6432] = 8;
Object [6433] = 5;
Object [6434] = 8;
Object [6435] = 15;
Object [6436] = 11;
Object [6437] = 8;
Object [6438] = 14;
Object [6439] = 1;
Object [6440] = 14;
Object [6441] = 13;
Object [6442] = 2;
Object [6443] = 6;
Object [6444] = 15;
Object [6445] = 25;
Object [6446] = 2;
Object [6447] = 11;
Object [6448] = 12;
Object [6449] = 19;
Object [6450] = 7;
Object [6451] = 15;
Object [6452] = 25;
Object [6453] = 2;
Object [6454] = 10;
Object [6455] = 9;
Object [6456] = 6;
Object [6457] = 18;
Object [6458] = 5;
Object [6459] = 0;
Object [6460] = 9;
Object [6461] = 1;
Object [6462] = 12;
Object [6463] = 2;
Object [6464] = 14;
Object [6465] = 24;
Object [6466] = 5;
Object [6467] = 10;
Object [6468] = 17;
Object [6469] = 9;
Object [6470] = 0;
Object [6471] = 4;
Object [6472] = 10;
Object [6473] = 6;
Object [6474] = 3;
Object [6475] = 18;
Object [6476] = 3;
Object [6477] = 18;
Object [6478] = 1;
Object [6479] = 1;
Object [6480] = 10;
Object [6481] = 23;
Object [6482] = 23;
Object [6483] = 7;
Object [6484] = 12;
Object [6485] = 15;
Object [6486] = 14;
Object [6487] = 3;
Object [6488] = 18;
Object [6489] = 23;
Object [6490] = 19;
Object [6491] = 20;
Object [6492] = 1;
Object [6493] = 5;
Object [6494] = 15;
Object [6495] = 14;
Object [6496] = 4;
Object [6497] = 23;
Object [6498] = 18;
Object [6499] = 7;
Object [6500] = 16;
Object [6501] = 2;
Object [6502] = 19;
Object [6503] = 18;
Object [6504] = 8;
Object [6505] = 14;
Object [6506] = 2;
Object [6507] = 16;
Object [6508] = 9;
Object [6509] = 1;
Object [6510] = 25;
Object [6511] = 23;
Object [6512] = 9;
Object [6513] = 19;
Object [6514] = 14;
Object [6515] = 14;
Object [6516] = 7;
Object [6517] = 2;
Object [6518] = 20;
Object [6519] = 1;
Object [6520] = 18;
Object [6521] = 6;
Object [6522] = 8;
Object [6523] = 17;
Object [6524] = 16;
Object [6525] = 5;
Object [6526] = 25;
Object [6527] = 25;
Object [6528] = 0;
Object [6529] = 14;
Object [6530] = 10;
Object [6531] = 12;
Object [6532] = 23;
Object [6533] = 2;
Object [6534] = 8;
Object [6535] = 24;
Object [6536] = 9;
Object [6537] = 2;
Object [6538] = 5;
Object [6539] = 15;
Object [6540] = 8;
Object [6541] = 20;
Object [6542] = 10;
Object [6543] = 23;
Object [6544] = 3;
Object [6545] = 16;
Object [6546] = 7;
Object [6547] = 18;
Object [6548] = 14;
Object [6549] = 19;
Object [6550] = 9;
Object [6551] = 13;
Object [6552] = 2;
Object [6553] = 1;
Object [6554] = 8;
Object [6555] = 22;
Object [6556] = 11;
Object [6557] = 20;
Object [6558] = 0;
Object [6559] = 18;
Object [6560] = 10;
Object [6561] = 9;
Object [6562] = 25;
Object [6563] = 7;
Object [6564] = 20;
Object [6565] = 20;
Object [6566] = 1;
Object [6567] = 8;
Object [6568] = 11;
Object [6569] = 19;
Object [6570] = 18;
Object [6571] = 23;
Object [6572] = 20;
Object [6573] = 23;
Object [6574] = 24;
Object [6575] = 22;
Object [6576] = 8;
Object [6577] = 3;
Object [6578] = 3;
Object [6579] = 2;
Object [6580] = 23;
Object [6581] = 6;
Object [6582] = 20;
Object [6583] = 1;
Object [6584] = 13;
Object [6585] = 23;
Object [6586] = 7;
Object [6587] = 18;
Object [6588] = 0;
Object [6589] = 23;
Object [6590] = 10;
Object [6591] = 15;
Object [6592] = 1;
Object [6593] = 17;
Object [6594] = 2;
Object [6595] = 24;
Object [6596] = 18;
Object [6597] = 5;
Object [6598] = 23;
Object [6599] = 2;
Object [6600] = 19;
Object [6601] = 4;
Object [6602] = 16;
Object [6603] = 15;
Object [6604] = 13;
Object [6605] = 17;
Object [6606] = 18;
Object [6607] = 18;
Object [6608] = 4;
Object [6609] = 0;
Object [6610] = 23;
Object [6611] = 9;
Object [6612] = 3;
Object [6613] = 9;
Object [6614] = 17;
Object [6615] = 24;
Object [6616] = 0;
Object [6617] = 14;
Object [6618] = 9;
Object [6619] = 18;
Object [6620] = 11;
Object [6621] = 16;
Object [6622] = 3;
Object [6623] = 24;
Object [6624] = 6;
Object [6625] = 11;
Object [6626] = 12;
Object [6627] = 9;
Object [6628] = 6;
Object [6629] = 0;
Object [6630] = 21;
Object [6631] = 12;
Object [6632] = 18;
Object [6633] = 14;
Object [6634] = 22;
Object [6635] = 2;
Object [6636] = 23;
Object [6637] = 9;
Object [6638] = 11;
Object [6639] = 7;
Object [6640] = 23;
Object [6641] = 12;
Object [6642] = 24;
Object [6643] = 18;
Object [6644] = 20;
Object [6645] = 18;
Object [6646] = 18;
Object [6647] = 1;
Object [6648] = 16;
Object [6649] = 16;
Object [6650] = 8;
Object [6651] = 12;
Object [6652] = 23;
Object [6653] = 3;
Object [6654] = 10;
Object [6655] = 7;
Object [6656] = 9;
Object [6657] = 23;
Object [6658] = 22;
Object [6659] = 2;
Object [6660] = 6;
Object [6661] = 25;
Object [6662] = 1;
Object [6663] = 3;
Object [6664] = 8;
Object [6665] = 14;
Object [6666] = 16;
Object [6667] = 1;
Object [6668] = 15;
Object [6669] = 18;
Object [6670] = 5;
Object [6671] = 11;
Object [6672] = 6;
Object [6673] = 15;
Object [6674] = 1;
Object [6675] = 12;
Object [6676] = 23;
Object [6677] = 24;
Object [6678] = 18;
Object [6679] = 23;
Object [6680] = 4;
Object [6681] = 12;
Object [6682] = 8;
Object [6683] = 2;
Object [6684] = 16;
Object [6685] = 10;
Object [6686] = 24;
Object [6687] = 25;
Object [6688] = 4;
Object [6689] = 11;
Object [6690] = 17;
Object [6691] = 0;
Object [6692] = 19;
Object [6693] = 16;
Object [6694] = 17;
Object [6695] = 23;
Object [6696] = 17;
Object [6697] = 12;
Object [6698] = 3;
Object [6699] = 21;
Object [6700] = 11;
Object [6701] = 5;
Object [6702] = 25;
Object [6703] = 15;
Object [6704] = 7;
Object [6705] = 16;
Object [6706] = 23;
Object [6707] = 12;
Object [6708] = 19;
Object [6709] = 6;
Object [6710] = 3;
Object [6711] = 3;
Object [6712] = 0;
Object [6713] = 20;
Object [6714] = 9;
Object [6715] = 10;
Object [6716] = 6;
Object [6717] = 19;
Object [6718] = 5;
Object [6719] = 11;
Object [6720] = 11;
Object [6721] = 22;
Object [6722] = 6;
Object [6723] = 14;
Object [6724] = 4;
Object [6725] = 18;
Object [6726] = 6;
Object [6727] = 5;
Object [6728] = 14;
Object [6729] = 1;
Object [6730] = 7;
Object [6731] = 11;
Object [6732] = 20;
Object [6733] = 13;
Object [6734] = 15;
Object [6735] = 23;
Object [6736] = 24;
Object [6737] = 23;
Object [6738] = 14;
Object [6739] = 12;
Object [6740] = 22;
Object [6741] = 10;
Object [6742] = 6;
Object [6743] = 6;
Object [6744] = 15;
Object [6745] = 2;
Object [6746] = 10;
Object [6747] = 14;
Object [6748] = 10;
Object [6749] = 14;
Object [6750] = 8;
Object [6751] = 25;
Object [6752] = 6;
Object [6753] = 6;
Object [6754] = 18;
Object [6755] = 3;
Object [6756] = 0;
Object [6757] = 5;
Object [6758] = 18;
Object [6759] = 25;
Object [6760] = 23;
Object [6761] = 23;
Object [6762] = 9;
Object [6763] = 7;
Object [6764] = 15;
Object [6765] = 10;
Object [6766] = 7;
Object [6767] = 7;
Object [6768] = 23;
Object [6769] = 12;
Object [6770] = 5;
Object [6771] = 4;
Object [6772] = 23;
Object [6773] = 12;
Object [6774] = 19;
Object [6775] = 4;
Object [6776] = 1;
Object [6777] = 5;
Object [6778] = 6;
Object [6779] = 0;
Object [6780] = 6;
Object [6781] = 18;
Object [6782] = 22;
Object [6783] = 21;
Object [6784] = 15;
Object [6785] = 20;
Object [6786] = 16;
Object [6787] = 6;
Object [6788] = 5;
Object [6789] = 23;
Object [6790] = 9;
Object [6791] = 25;
Object [6792] = 16;
Object [6793] = 14;
Object [6794] = 14;
Object [6795] = 5;
Object [6796] = 16;
Object [6797] = 23;
Object [6798] = 23;
Object [6799] = 9;
Object [6800] = 14;
Object [6801] = 20;
Object [6802] = 23;
Object [6803] = 0;
Object [6804] = 11;
Object [6805] = 15;
Object [6806] = 12;
Object [6807] = 15;
Object [6808] = 1;
Object [6809] = 9;
Object [6810] = 10;
Object [6811] = 4;
Object [6812] = 13;
Object [6813] = 13;
Object [6814] = 19;
Object [6815] = 9;
Object [6816] = 8;
Object [6817] = 5;
Object [6818] = 5;
Object [6819] = 10;
Object [6820] = 2;
Object [6821] = 20;
Object [6822] = 14;
Object [6823] = 8;
Object [6824] = 23;
Object [6825] = 1;
Object [6826] = 23;
Object [6827] = 0;
Object [6828] = 2;
Object [6829] = 9;
Object [6830] = 24;
Object [6831] = 20;
Object [6832] = 23;
Object [6833] = 18;
Object [6834] = 10;
Object [6835] = 6;
Object [6836] = 23;
Object [6837] = 14;
Object [6838] = 8;
Object [6839] = 19;
Object [6840] = 19;
Object [6841] = 16;
Object [6842] = 23;
Object [6843] = 16;
Object [6844] = 5;
Object [6845] = 11;
Object [6846] = 5;
Object [6847] = 16;
Object [6848] = 6;
Object [6849] = 17;
Object [6850] = 23;
Object [6851] = 23;
Object [6852] = 7;
Object [6853] = 13;
Object [6854] = 13;
Object [6855] = 0;
